hex_ident,altitude(meter),latitude,longitude,date,time,angle,distance(kilometer),squawk,ground_speed(kilometerph),track,callsign
3C4AA1,11278,50.20148,7.48140,2019/01/10,15:18:31.565,-60.01,43.53,1140,748,110,CFG187  
3C6675,2535,50.06007,8.22594,2019/01/10,15:18:31.694,67.15,23.89,4155,559,250,DLH2AF  
4BB84A,11270,50.00876,7.39756,2019/01/10,15:18:31.761,-83.1,39.63,4724,709,107,
48455C,11880,49.92055,7.85407,2019/01/10,15:18:32.415,-106.25,6.95,3176,825,148,KLM25F  
3C6675,2528,50.05972,8.22349,2019/01/10,15:18:32.810,67.03,23.72,4155,557,250,DLH2AF  
3C4AA1,11278,50.20035,7.48629,2019/01/10,15:18:33.398,-59.86,43.19,1140,748,110,CFG187  
3C6675,2520,50.05906,8.22141,2019/01/10,15:18:33.794,67,23.55,4155,557,250,DLH2AF  
48455C,11880,49.91670,7.85739,2019/01/10,15:18:34.578,-109.26,6.92,3176,825,148,KLM25F  
3C6675,2513,50.05852,8.21958,2019/01/10,15:18:34.775,66.96,23.41,4155,557,250,DLH2AF  
4CACA9,11270,49.89134,7.91602,2019/01/10,15:18:34.776,-154.32,6.32,2212,729,117,RYR72AT 
48455C,11880,49.91489,7.85908,2019/01/10,15:18:35.563,-110.75,6.91,3176,827,148,KLM25F  
3C4AA1,11278,50.19853,7.49394,2019/01/10,15:18:36.086,-59.61,42.64,1140,748,110,CFG187  
4BB84A,11270,50.00601,7.41064,2019/01/10,15:18:36.743,-83.24,38.66,4724,709,107,
3C4AA1,11278,50.19802,7.49616,2019/01/10,15:18:37.004,-59.54,42.49,1140,748,110,CFG187  
48455C,11880,49.91121,7.86235,2019/01/10,15:18:37.660,-113.83,6.92,3176,827,148,KLM25F  
4BB84A,11263,50.00546,7.41324,2019/01/10,15:18:37.725,-83.26,38.47,4724,709,107,
3C4AA1,11270,50.19736,7.49889,2019/01/10,15:18:37.923,-59.45,42.29,1140,748,110,CFG187  
48455C,11880,49.90942,7.86404,2019/01/10,15:18:38.644,-115.39,6.93,3176,827,148,KLM25F  
3C4AA1,11278,50.19685,7.50106,2019/01/10,15:18:38.905,-59.38,42.14,1140,748,110,CFG187  
3C4AA1,11270,50.19621,7.50381,2019/01/10,15:18:39.755,-59.29,41.94,1140,748,110,CFG187  
3C4AA1,11270,50.19490,7.50930,2019/01/10,15:18:41.723,-59.1,41.56,1140,748,110,CFG187  
3C4AA1,11270,50.19374,7.51421,2019/01/10,15:18:43.625,-58.93,41.21,1140,748,110,CFG187  
48455C,11880,49.90046,7.87237,2019/01/10,15:18:43.755,-123.51,7.12,3176,827,148,KLM25F  
3C4AA1,11270,50.19309,7.51695,2019/01/10,15:18:44.674,-58.84,41.02,1140,748,110,CFG187  
3C66A1,3305,50.11097,7.61464,2019/01/10,15:18:45.065,-62.33,29.81,1000,548,85,
4BB84A,11270,50.00115,7.43403,2019/01/10,15:18:45.720,-83.49,36.92,4724,709,107,
48455C,11880,49.89674,7.87571,2019/01/10,15:18:45.852,-126.96,7.25,3176,827,148,KLM25F  
4BB84A,11270,50.00059,7.43663,2019/01/10,15:18:46.704,-83.52,36.73,4724,709,107,PGT92D  
3C66A1,3297,50.11116,7.61887,2019/01/10,15:18:46.901,-62,29.58,1000,548,85,
3C4AA1,11270,50.19118,7.52513,2019/01/10,15:18:47.622,-58.54,40.44,1140,748,110,CFG187  
4BB84A,11270,50.00008,7.43923,2019/01/10,15:18:47.688,-83.55,36.53,4724,709,107,PGT92D  
3C4AA1,11270,50.19053,7.52786,2019/01/10,15:18:48.605,-58.44,40.25,1140,748,110,CFG187  
4BB84A,11270,49.99952,7.44183,2019/01/10,15:18:48.734,-83.58,36.34,4724,709,107,PGT92D  
3C4AA1,11270,50.19002,7.53001,2019/01/10,15:18:49.458,-58.36,40.1,1140,748,109,CFG187  
48455C,11880,49.89017,7.88239,2019/01/10,15:18:49.587,-133.46,7.53,3176,829,148,KLM25F  
4BB84A,11270,49.99896,7.44461,2019/01/10,15:18:49.719,-83.61,36.13,4724,707,107,PGT92D  
4BB84A,11270,49.99832,7.44750,2019/01/10,15:18:50.833,-83.65,35.92,4724,707,107,PGT92D  
4BB84A,11270,49.99776,7.45022,2019/01/10,15:18:51.881,-83.68,35.72,4724,707,107,PGT92D  
3C66A1,3274,50.11162,7.62800,2019/01/10,15:18:52.208,-61.25,29.11,1000,537,85,
3C4AA1,11270,50.18811,7.53821,2019/01/10,15:18:52.405,-58.05,39.52,1140,748,109,CFG187  
4BB84A,11270,49.99715,7.45311,2019/01/10,15:18:52.995,-83.72,35.5,4724,707,107,PGT92D  
3C66A1,3267,50.11185,7.63268,2019/01/10,15:18:54.241,-60.86,28.87,1000,535,85,
3C4AA1,11278,50.18683,7.54363,2019/01/10,15:18:54.502,-57.84,39.15,1140,746,110,CFG187  
4BB84A,11270,49.99603,7.45842,2019/01/10,15:18:55.027,-83.79,35.11,4724,707,107,PGT92D  
3C6675,2322,50.04854,8.17769,2019/01/10,15:18:55.485,65.44,20.3,4155,555,250,DLH2AF  
3C66A1,3259,50.11204,7.63631,2019/01/10,15:18:56.075,-60.54,28.68,1000,535,85,
3C4AA1,11278,50.18559,7.54913,2019/01/10,15:18:56.468,-57.62,38.77,1140,746,110,CFG187  
3C4AA1,11278,50.18517,7.55073,2019/01/10,15:18:56.994,-57.56,38.65,1140,746,110,CFG187  
3C4AA1,11278,50.18481,7.55238,2019/01/10,15:18:57.518,-57.48,38.54,1140,746,110,CFG187  
3C6675,2307,50.04735,8.17347,2019/01/10,15:18:57.650,65.3,19.98,4155,555,250,DLH2AF  
4BB84A,11270,49.99438,7.46622,2019/01/10,15:18:58.043,-83.89,34.53,4724,707,108,PGT92D  
3C4AA1,11278,50.18431,7.55455,2019/01/10,15:18:58.370,-57.39,38.39,1140,746,110,CFG187  
3C6675,2284,50.04650,8.16923,2019/01/10,15:18:59.615,65.08,19.68,4155,555,250,DLH2AF  
4BB84A,11270,49.99324,7.47189,2019/01/10,15:19:00.205,-83.96,34.11,4724,707,108,PGT92D  
3C4AA1,11278,50.18317,7.55948,2019/01/10,15:19:00.271,-57.19,38.05,1140,746,110,CFG187  
3C6675,2284,50.04603,8.16767,2019/01/10,15:19:00.467,65.03,19.55,4155,555,250,DLH2AF  
4BB850,9983,50.04337,8.54187,2019/01/10,15:19:00.859,80.33,44.16,7705,900,161,PGT64N  
3C4AA1,11278,50.18253,7.56221,2019/01/10,15:19:01.254,-57.07,37.86,1140,746,110,CFG187  
4BB84A,11270,49.99260,7.47490,2019/01/10,15:19:01.320,-84.01,33.89,4724,707,108,PGT92D  
3C4AA1,11278,50.18187,7.56490,2019/01/10,15:19:02.237,-56.96,37.67,1140,746,110,CFG187  
4BB84A,11270,49.99203,7.47761,2019/01/10,15:19:02.432,-84.04,33.68,4724,707,108,PGT92D  
4BB850,9999,50.03911,8.54411,2019/01/10,15:19:02.891,80.77,44.2,7705,900,161,PGT64N  
3C6675,2246,50.04442,8.16031,2019/01/10,15:19:04.138,64.65,19.02,4155,553,250,DLH2AF  
3C4AA1,11278,50.18024,7.57204,2019/01/10,15:19:04.923,-56.64,37.18,1140,746,110,CFG187  
4BB850,10029,50.03467,8.54650,2019/01/10,15:19:04.925,81.23,44.25,7705,898,161,PGT64N  
4BB850,10044,50.03256,8.54758,2019/01/10,15:19:05.971,81.45,44.28,7705,896,161,PGT64N  
3C4AA1,11278,50.17946,7.57529,2019/01/10,15:19:06.037,-56.5,36.95,1140,746,110,CFG187  
4BB84A,11270,49.98970,7.48859,2019/01/10,15:19:06.561,-84.2,32.87,4724,707,108,PGT92D  
3C4AA1,11278,50.17880,7.57797,2019/01/10,15:19:07.020,-56.38,36.76,1140,746,110,CFG187  
3C6675,2223,50.04268,8.15416,2019/01/10,15:19:07.217,64.41,18.55,4155,553,250,DLH2AF  
3C4AA1,11278,50.17818,7.58071,2019/01/10,15:19:08.070,-56.25,36.58,1140,746,110,CFG187  
3C6675,2208,50.04226,8.15215,2019/01/10,15:19:08.202,64.29,18.41,4155,553,250,DLH2AF  
3C4AA1,11278,50.17754,7.58346,2019/01/10,15:19:09.117,-56.12,36.39,1140,746,110,CFG187  
4BB84A,11270,49.98807,7.49651,2019/01/10,15:19:09.643,-84.32,32.28,4724,707,108,PGT92D  
4BB84A,11270,49.98779,7.49765,2019/01/10,15:19:10.101,-84.34,32.2,4724,707,108,PGT92D  
3C4AA1,11278,50.17675,7.58673,2019/01/10,15:19:10.102,-55.97,36.16,1140,746,110,CFG187  
4BB84A,11270,49.98752,7.49911,2019/01/10,15:19:10.626,-84.36,32.09,4724,707,108,PGT92D  
3C4AA1,11278,50.17612,7.58946,2019/01/10,15:19:11.149,-55.84,35.98,1140,746,110,CFG187  
4BB84A,11270,49.98691,7.50188,2019/01/10,15:19:11.674,-84.41,31.89,4724,707,108,PGT92D  
3C66A1,3198,50.11381,7.67098,2019/01/10,15:19:12.593,-57.24,26.97,1000,509,85,
4BB84A,11270,49.98640,7.50448,2019/01/10,15:19:12.722,-84.44,31.69,4724,707,108,PGT92D  
3C4AA1,11278,50.17498,7.59437,2019/01/10,15:19:13.050,-55.6,35.64,1140,746,110,CFG187  
3C6675,2170,50.03988,8.14235,2019/01/10,15:19:13.051,63.77,17.68,4155,551,250,DLH2AF  
3C66A1,3190,50.11386,7.67209,2019/01/10,15:19:13.641,-57.12,26.92,1000,509,85,
3C4AA1,11278,50.17419,7.59757,2019/01/10,15:19:14.164,-55.44,35.42,1140,746,110,CFG187  
4BB84A,11270,49.98532,7.50959,2019/01/10,15:19:14.625,-84.52,31.31,4724,707,108,PGT92D  
4BB84A,11270,49.98509,7.51060,2019/01/10,15:19:15.018,-84.54,31.24,4724,707,108,PGT92D  
3C4AA1,11278,50.17355,7.60030,2019/01/10,15:19:15.215,-55.31,35.23,1140,746,110,CFG187  
3C66A1,3183,50.11400,7.67475,2019/01/10,15:19:15.672,-56.84,26.8,1000,505,85,
3C66A1,3183,50.11404,7.67618,2019/01/10,15:19:16.196,-56.7,26.73,1000,505,85,
3C4AA1,11278,50.17288,7.60306,2019/01/10,15:19:16.263,-55.17,35.04,1140,744,110,CFG187  
4BB84A,11270,49.98427,7.51450,2019/01/10,15:19:16.524,-84.61,30.95,4724,707,108,PGT92D  
3C66A1,3175,50.11418,7.67878,2019/01/10,15:19:17.181,-56.42,26.61,1000,503,85,
3C4AA1,11278,50.17227,7.60579,2019/01/10,15:19:17.246,-55.02,34.86,1140,744,110,CFG187  
4BB84A,11270,49.98376,7.51689,2019/01/10,15:19:17.442,-84.65,30.77,4724,707,108,PGT92D  
3C4AA1,11278,50.17163,7.60848,2019/01/10,15:19:18.162,-54.88,34.67,1140,746,110,CFG187  
3C66A1,3168,50.11432,7.68147,2019/01/10,15:19:18.687,-56.13,26.48,1000,501,85,
4BB84A,11270,49.98276,7.52180,2019/01/10,15:19:19.343,-84.73,30.41,4724,707,108,PGT92D  
3C66A1,3168,50.11441,7.68342,2019/01/10,15:19:19.736,-55.91,26.39,1000,501,85,
3C66A1,3160,50.11450,7.68551,2019/01/10,15:19:20.720,-55.68,26.29,1000,500,85,
3C4AA1,11278,50.16981,7.61612,2019/01/10,15:19:20.981,-54.48,34.15,1140,744,110,CFG187  
3C6675,2094,50.03607,8.12639,2019/01/10,15:19:20.982,62.8,16.52,4155,551,250,DLH2AF  
3C66A1,3160,50.11460,7.68768,2019/01/10,15:19:21.768,-55.44,26.19,1000,498,85,
3C4AA1,11278,50.16916,7.61880,2019/01/10,15:19:21.963,-54.33,33.97,1140,744,110,CFG187  
3C66A1,3152,50.11469,7.68870,2019/01/10,15:19:22.291,-55.32,26.15,1000,498,85,
4BB84A,11270,49.98111,7.52961,2019/01/10,15:19:22.358,-84.86,29.83,4724,707,107,PGT92D  
3C66A1,3152,50.11469,7.68949,2019/01/10,15:19:22.750,-55.24,26.11,1000,498,85,
3C4AA1,11278,50.16851,7.62154,2019/01/10,15:19:23.011,-54.18,33.78,1140,744,110,CFG187  
3C6675,2071,50.03513,8.12237,2019/01/10,15:19:23.079,62.52,16.23,4155,551,250,DLH2AF  
3C66A1,3152,50.11478,7.69072,2019/01/10,15:19:23.276,-55.09,26.06,1000,496,85,
4BB84A,11270,49.98051,7.53250,2019/01/10,15:19:23.471,-84.91,29.62,4724,707,107,PGT92D  
3C66A1,3145,50.11479,7.69169,2019/01/10,15:19:23.865,-54.99,26.01,1000,496,85,
3C4AA1,11278,50.16788,7.62422,2019/01/10,15:19:23.931,-54.03,33.6,1140,744,110,CFG187  
3C6675,2063,50.03448,8.12027,2019/01/10,15:19:24.126,62.42,16.06,4155,550,250,DLH2AF  
4BB84A,11270,49.97992,7.53539,2019/01/10,15:19:24.520,-84.96,29.41,4724,707,107,PGT92D  
407462,11880,50.34429,7.12456,2019/01/10,15:19:24.585,-63.09,73.26,4702,731,104,
3C66A1,3145,50.11493,7.69377,2019/01/10,15:19:24.848,-54.74,25.92,1000,496,85,
4BB84A,11270,49.97942,7.53771,2019/01/10,15:19:25.437,-85.01,29.24,4724,707,107,PGT92D  
3C66A1,3137,50.11502,7.69570,2019/01/10,15:19:25.765,-54.52,25.83,1000,494,85,
3C4AA1,11278,50.16674,7.62911,2019/01/10,15:19:25.896,-53.75,33.27,1140,744,110,CFG187  
3C66A1,3137,50.11511,7.69756,2019/01/10,15:19:26.748,-54.3,25.75,1000,494,85,
3C4AA1,11278,50.16609,7.63188,2019/01/10,15:19:26.879,-53.59,33.09,1140,744,110,CFG187  
3C6675,2040,50.03313,8.11444,2019/01/10,15:19:27.010,61.99,15.64,4155,550,250,DLH2AF  
3C66A1,3129,50.11519,7.69860,2019/01/10,15:19:27.272,-54.17,25.7,1000,492,85,
4BB84A,11270,49.97830,7.54308,2019/01/10,15:19:27.471,-85.11,28.84,4724,707,107,PGT92D  
3C4AA1,11278,50.16531,7.63514,2019/01/10,15:19:27.929,-53.4,32.87,1140,744,110,CFG187  
3C6675,2033,50.03276,8.11251,2019/01/10,15:19:27.994,61.82,15.51,4155,550,250,DLH2AF  
3C66A1,3129,50.11525,7.70045,2019/01/10,15:19:28.256,-53.95,25.62,1000,490,85,
4BB84A,11270,49.97777,7.54551,2019/01/10,15:19:28.452,-85.16,28.66,4724,707,107,PGT92D  
4BB84A,11270,49.97750,7.54672,2019/01/10,15:19:28.910,-85.18,28.57,4724,707,107,PGT92D  
3C6675,2018,50.03225,8.11058,2019/01/10,15:19:28.978,61.69,15.37,4155,550,250,DLH2AF  
4BB84A,11270,49.97732,7.54776,2019/01/10,15:19:29.305,-85.2,28.49,4724,707,107,PGT92D  
3C4AA1,11278,50.16413,7.64003,2019/01/10,15:19:29.830,-53.11,32.54,1140,744,110,CFG187  
3C6675,2010,50.03165,8.10878,2019/01/10,15:19:29.960,61.59,15.23,4155,550,250,DLH2AF  
4BB84A,11263,49.97681,7.55021,2019/01/10,15:19:30.224,-85.24,28.31,4724,707,107,PGT92D  
3C6675,2002,50.03133,8.10762,2019/01/10,15:19:30.485,61.52,15.14,4155,550,250,DLH2AF  
3C4AA1,11278,50.16353,7.64273,2019/01/10,15:19:30.812,-52.94,32.36,1140,744,110,CFG187  
3C6675,2002,50.03114,8.10675,2019/01/10,15:19:30.942,61.44,15.08,4155,550,250,DLH2AF  
4BB84A,11270,49.97620,7.55295,2019/01/10,15:19:31.271,-85.3,28.11,4724,707,107,PGT92D  
3C66A1,3114,50.11563,7.70698,2019/01/10,15:19:31.599,-53.15,25.34,1000,487,85,
4BB84A,11270,49.97571,7.55549,2019/01/10,15:19:32.253,-85.35,27.92,4724,707,107,PGT92D  
407462,11887,50.34077,7.14596,2019/01/10,15:19:32.383,-62.68,71.81,4702,731,104,
3C66A1,3114,50.11569,7.70886,2019/01/10,15:19:32.516,-52.92,25.25,1000,487,85,
3C4AA1,11278,50.16225,7.64815,2019/01/10,15:19:32.778,-52.6,32,1140,744,110,CFG187  
3C66A1,3107,50.11578,7.71088,2019/01/10,15:19:33.500,-52.66,25.16,1000,483,85,
3C6675,1980,50.02986,8.10133,2019/01/10,15:19:33.695,60.99,14.69,4155,550,250,DLH2AF  
3C4AA1,11278,50.16157,7.65086,2019/01/10,15:19:33.762,-52.43,31.81,1140,744,110,CFG187  
3C66A1,3107,50.11595,7.71381,2019/01/10,15:19:35.071,-52.28,25.04,1000,483,85,
3C66A1,3099,50.11601,7.71472,2019/01/10,15:19:35.530,-52.16,25,1000,483,85,
3C4AA1,11278,50.16032,7.65628,2019/01/10,15:19:35.859,-52.07,31.45,1140,742,110,CFG187  
3C66A1,3099,50.11604,7.71567,2019/01/10,15:19:35.989,-52.04,24.96,1000,481,85,
3C66A1,3099,50.11609,7.71634,2019/01/10,15:19:36.447,-51.95,24.93,1000,481,85,
4BB84A,11263,49.97342,7.56640,2019/01/10,15:19:36.447,-85.58,27.12,4724,707,107,PGT92D  
407462,11887,50.33858,7.15940,2019/01/10,15:19:37.234,-62.41,70.91,4702,731,104,
4BB84A,11263,49.97285,7.56913,2019/01/10,15:19:37.497,-85.63,26.92,4724,707,107,PGT92D  
3C6675,1964,50.02778,8.09306,2019/01/10,15:19:37.824,60.29,14.09,4155,548,250,DLH2AF  
3C4AA1,11278,50.15901,7.66170,2019/01/10,15:19:37.825,-51.71,31.09,1140,742,110,CFG187  
4BB84A,11263,49.97234,7.57151,2019/01/10,15:19:38.350,-85.69,26.74,4724,707,107,PGT92D  
3C6675,1957,50.02739,8.09121,2019/01/10,15:19:38.741,60.1,13.96,4155,546,250,DLH2AF  
3C6675,1957,50.02718,8.09032,2019/01/10,15:19:39.200,60.01,13.89,4155,546,250,DLH2AF  
407462,11880,50.33763,7.16509,2019/01/10,15:19:39.268,-62.3,70.52,4702,731,104,
4BB84A,11263,49.97178,7.57411,2019/01/10,15:19:39.397,-85.75,26.55,4724,707,108,PGT92D  
3C6675,1957,50.02704,8.08957,2019/01/10,15:19:39.659,59.93,13.84,4155,544,250,DLH2AF  
3C4AA1,11278,50.15771,7.66712,2019/01/10,15:19:39.790,-51.34,30.73,1140,744,110,CFG187  
407462,11887,50.33716,7.16800,2019/01/10,15:19:40.317,-62.24,70.33,4702,729,104,
4BB84A,11263,49.97122,7.57681,2019/01/10,15:19:40.446,-85.81,26.35,4724,707,108,PGT92D  
3C6675,1949,50.02675,8.08767,2019/01/10,15:19:40.513,59.69,13.72,4155,544,250,DLH2AF  
3C4AA1,11278,50.15707,7.66983,2019/01/10,15:19:40.709,-51.15,30.55,1140,744,110,CFG187  
3C6675,1949,50.02643,8.08675,2019/01/10,15:19:41.037,59.63,13.65,4155,544,250,DLH2AF  
3C6675,1949,50.02611,8.08579,2019/01/10,15:19:41.495,59.57,13.57,4155,542,250,DLH2AF  
3C4AA1,11278,50.15641,7.67254,2019/01/10,15:19:41.757,-50.96,30.38,1140,746,110,CFG187  
3C6675,1941,50.02583,8.08493,2019/01/10,15:19:41.888,59.5,13.51,4155,542,250,DLH2AF  
4BB84A,11263,49.97024,7.58138,2019/01/10,15:19:42.216,-85.92,26.02,4724,707,108,PGT92D  
3C6675,1941,50.02528,8.08305,2019/01/10,15:19:42.936,59.34,13.36,4155,540,249,DLH2AF  
4BB84A,11263,49.96967,7.58411,2019/01/10,15:19:43.264,-85.98,25.81,4724,707,108,PGT92D  
407462,11887,50.33582,7.17608,2019/01/10,15:19:43.329,-62.07,69.79,4702,729,104,
3C6675,1941,50.02508,8.08208,2019/01/10,15:19:43.394,59.23,13.3,4155,538,249,DLH2AF  
4BB84A,11263,49.96913,7.58688,2019/01/10,15:19:44.249,-86.04,25.61,4724,707,108,PGT92D  
3C66A1,3069,50.11679,7.72992,2019/01/10,15:19:44.444,-50.11,24.38,1000,472,85,DLH26E  
4BB84A,11263,49.96857,7.58947,2019/01/10,15:19:45.297,-86.1,25.42,4724,707,108,PGT92D  
3C66A1,3061,50.11693,7.73206,2019/01/10,15:19:45.494,-49.8,24.29,1000,470,85,DLH26E  
3C4AA1,11278,50.15361,7.68330,2019/01/10,15:19:45.754,-50.19,29.65,1140,748,111,CFG187  
3C6675,1926,50.02396,8.07733,2019/01/10,15:19:45.820,58.71,12.96,4155,538,249,DLH2AF  
4BB84A,11263,49.96797,7.59220,2019/01/10,15:19:46.344,-86.17,25.22,4724,707,108,PGT92D  
3C4AA1,11278,50.15301,7.68546,2019/01/10,15:19:46.671,-50.04,29.5,1140,748,111,CFG187  
4BB84A,11263,49.96738,7.59509,2019/01/10,15:19:47.459,-86.24,25.01,4724,707,108,PGT92D  
3C4AA1,11278,50.15152,7.69080,2019/01/10,15:19:48.639,-49.65,29.13,1140,753,113,CFG187  
3C4AA1,11278,50.15103,7.69245,2019/01/10,15:19:49.098,-49.53,29.02,1140,753,113,CFG187  
3C4AA1,11278,50.15076,7.69347,2019/01/10,15:19:49.556,-49.45,28.95,1140,753,113,CFG187  
407462,11887,50.33272,7.19518,2019/01/10,15:19:50.213,-61.66,68.51,4702,727,104,
4BB84A,11263,49.96573,7.60290,2019/01/10,15:19:50.408,-86.45,24.44,4724,707,108,PGT92D  
3C4AA1,11278,50.14900,7.69934,2019/01/10,15:19:51.720,-49.02,28.54,1140,755,114,CFG187  
3C4AA1,11278,50.14835,7.70149,2019/01/10,15:19:52.572,-48.86,28.39,1140,757,114,CFG187  
3C6675,1896,50.01952,8.06447,2019/01/10,15:19:52.898,57.62,11.95,4155,535,244,DLH2AF  
4BB84A,11263,49.96408,7.61071,2019/01/10,15:19:53.424,-86.66,23.86,4724,707,108,PGT92D  
3C4AA1,11278,50.14755,7.70416,2019/01/10,15:19:53.554,-48.66,28.2,1140,757,115,CFG187  
4BB84A,11263,49.96349,7.61360,2019/01/10,15:19:54.538,-86.74,23.65,4724,707,108,PGT92D  
3C4AA1,11278,50.14677,7.70683,2019/01/10,15:19:54.668,-48.45,28.02,1140,757,115,CFG187  
3C6675,1888,50.01801,8.06144,2019/01/10,15:19:54.734,57.5,11.68,4155,535,244,DLH2AF  
407462,11887,50.33002,7.21166,2019/01/10,15:19:56.240,-61.3,67.41,4702,727,104,
3C66A1,3023,50.11794,7.75216,2019/01/10,15:19:56.307,-46.79,23.52,1000,459,85,DLH26E  
3C4AA1,11278,50.14509,7.71211,2019/01/10,15:19:56.635,-48.05,27.64,1140,759,115,CFG187  
3C4AA1,11278,50.14426,7.71479,2019/01/10,15:19:57.617,-47.83,27.46,1140,759,115,CFG187  
4BB84A,11263,49.96172,7.62177,2019/01/10,15:19:57.684,-86.98,23.05,4724,707,108,PGT92D  
4BB84A,11263,49.96120,7.62429,2019/01/10,15:19:58.665,-87.05,22.87,4724,707,108,PGT92D  
407462,11887,50.32860,7.22019,2019/01/10,15:19:59.321,-61.1,66.84,4702,727,104,
3C66A1,3015,50.11821,7.75808,2019/01/10,15:19:59.517,-45.84,23.3,1000,459,85,DLH26E  
3C4AA1,11278,50.14261,7.72006,2019/01/10,15:19:59.584,-47.4,27.08,1140,759,116,CFG187  
3C6675,1865,50.01400,8.05372,2019/01/10,15:19:59.648,57.22,10.97,4155,535,244,DLH2AF  
3C66A1,3015,50.11830,7.75946,2019/01/10,15:20:00.369,-45.61,23.26,1000,459,85,DLH26E  
3C4AA1,11278,50.14192,7.72216,2019/01/10,15:20:00.500,-47.23,26.93,1140,759,116,CFG187  
3C6675,1858,50.01307,8.05238,2019/01/10,15:20:00.567,57.26,10.83,4155,535,244,DLH2AF  
4BB84A,11263,49.95916,7.63409,2019/01/10,15:20:02.401,-87.35,22.15,4724,709,108,PGT92D  
3C6675,1858,50.01112,8.04949,2019/01/10,15:20:02.599,57.33,10.53,4155,531,227,DLH2AF  
3C66A1,3000,50.11844,7.76206,2019/01/10,15:20:03.124,-45.18,23.17,1000,451,85,DLH26E  
4BB84A,11263,49.95863,7.63651,2019/01/10,15:20:03.320,-87.44,21.98,4724,709,108,PGT92D  
3C4AA1,11278,50.13872,7.73222,2019/01/10,15:20:04.302,-46.37,26.23,1140,759,116,CFG187  
3C4AA1,11278,50.13789,7.73488,2019/01/10,15:20:05.285,-46.13,26.04,1140,759,116,CFG187  
4BB84A,11263,49.95744,7.64200,2019/01/10,15:20:05.416,-87.63,21.58,4724,709,108,PGT92D  
3C6675,1850,50.00730,8.04429,2019/01/10,15:20:06.399,57.58,9.97,4155,527,225,DLH2AF  
3C66A1,2992,50.11879,7.77015,2019/01/10,15:20:07.186,-43.81,22.88,1000,451,85,DLH26E  
3C4AA1,11278,50.13606,7.74068,2019/01/10,15:20:07.318,-45.6,25.64,1140,759,116,CFG187  
4BB84A,11263,49.95634,7.64721,2019/01/10,15:20:07.448,-87.81,21.2,4724,711,108,PGT92D  
3C66A1,2985,50.11884,7.77171,2019/01/10,15:20:08.038,-43.55,22.83,1000,446,85,DLH26E  
3C4AA1,11278,50.13536,7.74284,2019/01/10,15:20:08.236,-45.4,25.49,1140,759,116,CFG187  
3C6675,1842,50.00576,8.04207,2019/01/10,15:20:08.236,57.66,9.74,4155,520,222,DLH2AF  
4BB84A,11263,49.95575,7.65010,2019/01/10,15:20:08.498,-87.9,20.99,4724,711,108,PGT92D  
3C66A1,2985,50.11894,7.77341,2019/01/10,15:20:08.890,-43.25,22.77,1000,446,85,DLH26E  
4BB84A,11263,49.95520,7.65270,2019/01/10,15:20:09.544,-88,20.8,4724,711,108,PGT92D  
4BB84A,11263,49.95465,7.65517,2019/01/10,15:20:10.464,-88.1,20.62,4724,711,108,PGT92D  
3C4AA1,11278,50.13304,7.75019,2019/01/10,15:20:10.922,-44.68,24.98,1140,759,116,CFG187  
4BB84A,11263,49.95406,7.65790,2019/01/10,15:20:11.576,-88.2,20.42,4724,711,108,PGT92D  
3C4AA1,11278,50.13238,7.75234,2019/01/10,15:20:11.774,-44.46,24.84,1140,759,116,CFG187  
4BB84A,11263,49.95348,7.66066,2019/01/10,15:20:12.626,-88.31,20.22,4724,711,108,PGT92D  
3C4AA1,11278,50.13169,7.75442,2019/01/10,15:20:12.693,-44.25,24.69,1140,759,116,CFG187  
3C6675,1827,50.00070,8.03607,2019/01/10,15:20:13.085,58.31,9.04,4155,518,220,DLH2AF  
407462,11887,50.32227,7.25810,2019/01/10,15:20:13.215,-60.19,64.32,4702,725,104,BAW866H 
4BB84A,11263,49.95297,7.66304,2019/01/10,15:20:13.479,-88.4,20.05,4724,711,108,PGT92D  
3C4AA1,11278,50.13084,7.75707,2019/01/10,15:20:13.673,-43.98,24.51,1140,759,116,CFG187  
407462,11887,50.32181,7.26085,2019/01/10,15:20:14.198,-60.12,64.14,4702,725,104,BAW866H 
4BB84A,11263,49.95250,7.66528,2019/01/10,15:20:14.331,-88.49,19.89,4724,711,108,PGT92D  
407462,11887,50.32164,7.26211,2019/01/10,15:20:14.593,-60.09,64.06,4702,725,104,BAW866H 
3C66A1,2962,50.11935,7.78360,2019/01/10,15:20:14.723,-41.41,22.43,1000,440,86,DLH26E  
407462,11887,50.32086,7.26681,2019/01/10,15:20:16.297,-59.97,63.75,4702,725,104,BAW866H 
3C4AA1,11278,50.12838,7.76503,2019/01/10,15:20:16.689,-43.11,23.98,1140,759,116,CFG187  
4BB84A,11263,49.95106,7.67217,2019/01/10,15:20:16.952,-88.77,19.39,4724,711,108,PGT92D  
3C4AA1,11278,50.12736,7.76822,2019/01/10,15:20:17.739,-42.75,23.76,1140,759,116,CFG187  
3C4AA1,11278,50.12670,7.77030,2019/01/10,15:20:18.655,-42.51,23.62,1140,759,116,CFG187  
3C4AA1,11278,50.12585,7.77297,2019/01/10,15:20:19.637,-42.2,23.44,1140,759,116,CFG187  
4BB84A,11263,49.94934,7.68026,2019/01/10,15:20:20.097,-89.12,18.81,4724,711,108,PGT92D  
3C66A1,2931,50.11977,7.79386,2019/01/10,15:20:20.490,-39.46,22.11,1000,435,86,DLH26E  
